method,split,seed,extractor,evidence_status,metric,value,condition
ordinary_jepa,development,29,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.055263672747678516,blur_obstruction
ordinary_jepa,development,43,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.045944727807302646,blur_obstruction
ordinary_jepa,development,43,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.03924161943351531,blur_obstruction
ordinary_jepa,development,43,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.05580921180400418,blur_obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.045557417768067585,blur_obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.03902637841629966,blur_obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.05544471654523403,blur_obstruction
paired_jepa,development,29,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04559168816273381,blur_obstruction
paired_jepa,development,29,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.03895696370393258,blur_obstruction
paired_jepa,development,29,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.05536040419326318,blur_obstruction
paired_jepa,development,43,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04616252829091313,blur_obstruction
paired_jepa,development,43,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.03975198004175275,blur_obstruction
paired_jepa,development,43,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.0558319563999523,blur_obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04563905808057916,blur_obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.03907436968576271,blur_obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.0555258178632085,blur_obstruction
shuffled_jepa,development,29,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04564967768083487,blur_obstruction
shuffled_jepa,development,29,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.03904735717036082,blur_obstruction
shuffled_jepa,development,29,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.055420743875238654,blur_obstruction
shuffled_jepa,development,43,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04616921391787154,blur_obstruction
shuffled_jepa,development,43,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.0397453726741348,blur_obstruction
shuffled_jepa,development,43,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.055839287255192854,blur_obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04771112756095394,blur_obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.04212840089491571,blur_obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.05688956667504168,blur_obstruction
smoothnet,development,29,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04742928580729105,blur_obstruction
smoothnet,development,29,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.04182477690764399,blur_obstruction
smoothnet,development,29,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.056723516728519274,blur_obstruction
smoothnet,development,43,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04731733798846308,blur_obstruction
smoothnet,development,43,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.041672682597720515,blur_obstruction
smoothnet,development,43,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.05646126840074838,blur_obstruction
static,development,17,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04345242163089547,blur_obstruction
static,development,17,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.035892909583917866,blur_obstruction
static,development,17,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.0482011338528538,blur_obstruction
static,development,29,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04362237403961353,blur_obstruction
static,development,29,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.03582301006504348,blur_obstruction
static,development,29,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.04822682634684989,blur_obstruction
static,development,43,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.04358229061855512,blur_obstruction
static,development,43,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.03642494444278225,blur_obstruction
static,development,43,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.04804832311302788,blur_obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.0543844197430901,blur_obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.04962857056342565,blur_obstruction
unchanged,development,17,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.0634172732365231,blur_obstruction
unchanged,development,29,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.05438441974309015,blur_obstruction
unchanged,development,29,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.0496285705634257,blur_obstruction
unchanged,development,29,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.06341727323652316,blur_obstruction
unchanged,development,43,hrnet_w32,automated-source-screen,synthetic_occluded_nle,0.05438441974309015,blur_obstruction
unchanged,development,43,rtmpose_m,automated-source-screen,synthetic_occluded_nle,0.0496285705634257,blur_obstruction
unchanged,development,43,vitpose_base,automated-source-screen,synthetic_occluded_nle,0.06341727323652316,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,visible_nle,0.008596897311030038,clean
coordinate,development,17,rtmpose_m,automated-source-screen,visible_nle,0.008260876179354653,clean
coordinate,development,17,vitpose_base,automated-source-screen,visible_nle,0.009096059969206066,clean
coordinate,development,29,hrnet_w32,automated-source-screen,visible_nle,0.00854301556133112,clean
coordinate,development,29,rtmpose_m,automated-source-screen,visible_nle,0.008195633329843134,clean
coordinate,development,29,vitpose_base,automated-source-screen,visible_nle,0.008961067148975706,clean
coordinate,development,43,hrnet_w32,automated-source-screen,visible_nle,0.00860248466219549,clean
coordinate,development,43,rtmpose_m,automated-source-screen,visible_nle,0.008236511718982369,clean
coordinate,development,43,vitpose_base,automated-source-screen,visible_nle,0.008955326421341352,clean
direct,development,17,hrnet_w32,automated-source-screen,visible_nle,0.007579606446978438,clean
direct,development,17,rtmpose_m,automated-source-screen,visible_nle,0.007173480613787194,clean
direct,development,17,vitpose_base,automated-source-screen,visible_nle,0.008059920249090337,clean
direct,development,29,hrnet_w32,automated-source-screen,visible_nle,0.007443060814811742,clean
direct,development,29,rtmpose_m,automated-source-screen,visible_nle,0.007140357199542296,clean
direct,development,29,vitpose_base,automated-source-screen,visible_nle,0.007781810660180396,clean
direct,development,43,hrnet_w32,automated-source-screen,visible_nle,0.007408486204434341,clean
direct,development,43,rtmpose_m,automated-source-screen,visible_nle,0.007211662883515178,clean
direct,development,43,vitpose_base,automated-source-screen,visible_nle,0.007859724349202488,clean
filter0,development,17,hrnet_w32,automated-source-screen,visible_nle,0.017262768475420964,clean
filter0,development,17,rtmpose_m,automated-source-screen,visible_nle,0.01690089341375251,clean
filter0,development,17,vitpose_base,automated-source-screen,visible_nle,0.017471777805882938,clean
filter0,development,29,hrnet_w32,automated-source-screen,visible_nle,0.017262768475421006,clean
filter0,development,29,rtmpose_m,automated-source-screen,visible_nle,0.016900893413752557,clean
filter0,development,29,vitpose_base,automated-source-screen,visible_nle,0.017471777805883004,clean
filter0,development,43,hrnet_w32,automated-source-screen,visible_nle,0.017262768475421006,clean
filter0,development,43,rtmpose_m,automated-source-screen,visible_nle,0.016900893413752557,clean
filter0,development,43,vitpose_base,automated-source-screen,visible_nle,0.017471777805883004,clean
filter1,development,17,hrnet_w32,automated-source-screen,visible_nle,0.017068145162608832,clean
filter1,development,17,rtmpose_m,automated-source-screen,visible_nle,0.01690030221892123,clean
filter1,development,17,vitpose_base,automated-source-screen,visible_nle,0.017485710416627647,clean
filter1,development,29,hrnet_w32,automated-source-screen,visible_nle,0.017068145162608874,clean
filter1,development,29,rtmpose_m,automated-source-screen,visible_nle,0.01690030221892127,clean
filter1,development,29,vitpose_base,automated-source-screen,visible_nle,0.017485710416627696,clean
filter1,development,43,hrnet_w32,automated-source-screen,visible_nle,0.017068145162608874,clean
filter1,development,43,rtmpose_m,automated-source-screen,visible_nle,0.01690030221892127,clean
filter1,development,43,vitpose_base,automated-source-screen,visible_nle,0.017485710416627696,clean
filter2,development,17,hrnet_w32,automated-source-screen,visible_nle,0.01711703691073394,clean
filter2,development,17,rtmpose_m,automated-source-screen,visible_nle,0.017002673696319394,clean
filter2,development,17,vitpose_base,automated-source-screen,visible_nle,0.01759328265219277,clean
filter2,development,29,hrnet_w32,automated-source-screen,visible_nle,0.017117036910733983,clean
filter2,development,29,rtmpose_m,automated-source-screen,visible_nle,0.017002673696319446,clean
filter2,development,29,vitpose_base,automated-source-screen,visible_nle,0.017593282652192815,clean
filter2,development,43,hrnet_w32,automated-source-screen,visible_nle,0.017117036910733983,clean
filter2,development,43,rtmpose_m,automated-source-screen,visible_nle,0.017002673696319446,clean
filter2,development,43,vitpose_base,automated-source-screen,visible_nle,0.017593282652192815,clean
initialized,development,17,hrnet_w32,automated-source-screen,visible_nle,0.008332146672012687,clean
initialized,development,17,rtmpose_m,automated-source-screen,visible_nle,0.007869921429239823,clean
initialized,development,17,vitpose_base,automated-source-screen,visible_nle,0.00900725856876437,clean
initialized,development,29,hrnet_w32,automated-source-screen,visible_nle,0.008280617243860589,clean
initialized,development,29,rtmpose_m,automated-source-screen,visible_nle,0.007870215670000735,clean
initialized,development,29,vitpose_base,automated-source-screen,visible_nle,0.008824619665547135,clean
initialized,development,43,hrnet_w32,automated-source-screen,visible_nle,0.00837053192028777,clean
initialized,development,43,rtmpose_m,automated-source-screen,visible_nle,0.00794724117601143,clean
initialized,development,43,vitpose_base,automated-source-screen,visible_nle,0.008762282111517862,clean
joint_affine,development,17,hrnet_w32,automated-source-screen,visible_nle,0.008809012770278235,clean
joint_affine,development,17,rtmpose_m,automated-source-screen,visible_nle,0.008416191230177422,clean
joint_affine,development,17,vitpose_base,automated-source-screen,visible_nle,0.008999105053756604,clean
joint_affine,development,29,hrnet_w32,automated-source-screen,visible_nle,0.008809012770278235,clean
joint_affine,development,29,rtmpose_m,automated-source-screen,visible_nle,0.008416191230177422,clean
joint_affine,development,29,vitpose_base,automated-source-screen,visible_nle,0.008999105053756604,clean
joint_affine,development,43,hrnet_w32,automated-source-screen,visible_nle,0.008809012770278235,clean
joint_affine,development,43,rtmpose_m,automated-source-screen,visible_nle,0.008416191230177422,clean
joint_affine,development,43,vitpose_base,automated-source-screen,visible_nle,0.008999105053756604,clean
joint_offset,development,17,hrnet_w32,automated-source-screen,visible_nle,0.008803332354399425,clean
joint_offset,development,17,rtmpose_m,automated-source-screen,visible_nle,0.008359401294251232,clean
joint_offset,development,17,vitpose_base,automated-source-screen,visible_nle,0.00894869446198054,clean
joint_offset,development,29,hrnet_w32,automated-source-screen,visible_nle,0.008803332354399425,clean
joint_offset,development,29,rtmpose_m,automated-source-screen,visible_nle,0.008359401294251232,clean
joint_offset,development,29,vitpose_base,automated-source-screen,visible_nle,0.00894869446198054,clean
joint_offset,development,43,hrnet_w32,automated-source-screen,visible_nle,0.008803332354399425,clean
joint_offset,development,43,rtmpose_m,automated-source-screen,visible_nle,0.008359401294251232,clean
joint_offset,development,43,vitpose_base,automated-source-screen,visible_nle,0.00894869446198054,clean
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,visible_nle,0.00822373793215966,clean
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,visible_nle,0.007688093936919412,clean
ordinary_jepa,development,17,vitpose_base,automated-source-screen,visible_nle,0.008874212189622277,clean
ordinary_jepa,development,29,hrnet_w32,automated-source-screen,visible_nle,0.00829746452637543,clean
ordinary_jepa,development,29,rtmpose_m,automated-source-screen,visible_nle,0.007802466507054477,clean
ordinary_jepa,development,29,vitpose_base,automated-source-screen,visible_nle,0.009039816986039225,clean
ordinary_jepa,development,43,hrnet_w32,automated-source-screen,visible_nle,0.008308260267525274,clean
ordinary_jepa,development,43,rtmpose_m,automated-source-screen,visible_nle,0.007821668905253034,clean
ordinary_jepa,development,43,vitpose_base,automated-source-screen,visible_nle,0.009107192117615785,clean
paired_jepa,development,17,hrnet_w32,automated-source-screen,visible_nle,0.008326860815205443,clean
