relative_path,source_dataset,parent_path,subject_id_candidate,motion_id,sha256,npz_keys,num_frames,pose_width,trans_frames,trans_width,mocap_framerate,gender,status,error
Eyes_Japan_Dataset/hamada/gesture_etc-38-hand language-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-38-hand language-hamada,b25c92f2cee385450312ef89769f7de47048033fb41cdcf9b9a71d8ec54ed0f7,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-39-giant baba-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-39-giant baba-hamada,089ebe55191eca72db424dac66fdc0ff9b30329757ac1ff068a34c7fb7e5611c,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-40-head banging-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-40-head banging-hamada,1c5819cd76b1d0fe82df53f6b3db633bf75a6e4e64362e51e008aa71f5cd976f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-41-mosh-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-41-mosh-hamada,ddf2420fd6606fbdcc01586dc51065d33e295bae8f4d0eac04aad7a29a26ee61,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-42-hung over-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-42-hung over-hamada,fd0c24879a8715c2240927bd90e669554ecaaecd548109fa9fa175fa69c119a6,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-43-brush teeth-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-43-brush teeth-hamada,062308b56bfb1082283450f3c422c764e36d63dd5e2b36cab78692e986f67cc5,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-44-wash hands-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-44-wash hands-hamada,4f655e24f99365bd497b5d18dc62197658a2ffc3a482d02c58f8019ba39e37e2,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-45-feel dizzy -hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-45-feel dizzy -hamada,17abf4eedbefdc7becb80dd49c850ccfc56f49c15642005a62469bbb133b3a37,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-46-vomit of blood-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-46-vomit of blood-hamada,0e7373a84fdb12c2bc484601073e31d265722898e47d139432be1d1b40b2a957,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-47-big drum-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-47-big drum-hamada,24397289729955954ca3d92912e8f3f1f88400dc1757bcf614b3c1e076a7f528,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-48-medium drum-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-48-medium drum-hamada,39c910714b0b8be5551bfafa77424bc0b9ff0b905210bf9584913e6fbfcb72ec,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-49-taiko under-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-49-taiko under-hamada,62eb284abf881261020e86979f6a4e890a4852aa5cf82dd2959080872c94b703,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-50-syuriken-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-50-syuriken-hamada,752498bb8f2fae9c21747942f419bdf1f7cfddcbb358b985a9db9c2f5f145333,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/gesture_etc-51-cramp-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,gesture_etc-51-cramp-hamada,0238a718bad480104089eda1d3512f4363a18cff6affe51be2ed05ab4f24853c,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-01-hello-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-01-hello-hamada,3904b895ae005ef9ec6b8336365d1286450d4c6a3140264a74aeb1f55f07ad00,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-02-bye-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-02-bye-hamada,75b144ebebbf6a092c50c8f88d8e1053d3539a68d31cc9d95a1948609789d4e2,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-03-election-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-03-election-hamada,184326e39c1ab45e599f695ec65d74d8c9df07b23d667858526a095bd3bd4d88,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-04-salute (head)-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-04-salute (head)-hamada,bd0b0dc9ac0163eb53520222b97d6c99d3fcfcb60ccf63e7e41bba788aeb382f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-05-salute (chest)-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-05-salute (chest)-hamada,c81a7b4eb0412fb35fd8844285d1585c68973448d139afc2d0eab396a8f37889,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-07-bow-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-07-bow-hamada,9a79dd056a1701b35999515e792b1f8f11587cb612ff363c83e20e1fac95a479,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-08-shakehands-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-08-shakehands-hamada,6c96337a82dae70deed4f2ac55c1631c794d662a7c4a6bef04489521aaca7b84,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-09-certificate-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-09-certificate-hamada,d85f21a66c0c5d768d4e6d5867b607753664c3aed6b42f70b30cf9dc23a883fd,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/greeting-10-card exchange-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,greeting-10-card exchange-hamada,4234447792d0d57590dbe23b16f14561cc332138bbb92aab8d530043f9373ad6,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-01-normal-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-01-normal-hamada,087baab670035f061f5048f312cd853b96f9405770db5f2467bfc4adff927abb,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3530,156,3530,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-02-leap-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-02-leap-hamada,8e23afd41fbdab999ebf77da9b0211423f55ba5e6b1136b644a237ab65bf6ef4,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-04-horizontal-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-04-horizontal-hamada,93240383894126d777046a5a1eee2c2edb4998bc65d8314d2bf6a61f24c34391,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-06-rope normal run fast-hamada,6fdceee076b04f1771afa912c9b599d18554d6fa4c8ae4d5b7583f3acca07b5e,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-07-rope double-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-07-rope double-hamada,ba30c65245e66c8f74de37795380927f0a9f2c33c0b83c5f0c5941cc5ec3774d,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-08-rope backward-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-08-rope backward-hamada,eaf430ac1a7b200ed731b7a909749ab1f1b2fcdcb96dde2298741b88cbb15a0f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-09-rope cross-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-09-rope cross-hamada,32c5f1ecc87cc5b64b0c6900e9de9cf83c6684c3cfd4e7a9331070538788508b,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-10-rope long-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-10-rope long-hamada,68385756e15c6f96d9bd25d87ca25f179c6d018514925c6b22c04de42e7abc7f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-11-warmup-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-11-warmup-hamada,21dbf7b05c876bf19cac83dae522b46246854dd7fcfec8cf47a462f2d49d5fe1,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-12-boxer step-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-12-boxer step-hamada,a3f7fb5a87b69b0397bafd609a7c70c640983e4d9153bc6a543dae43a9312c7a,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/jump-13-matrix-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,jump-13-matrix-hamada,6031685c2434e43dc5046f7830a46c8b35f1133d8dbb7ca63fdc618b1b466851,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pain-01-headache-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pain-01-headache-hamada,8e17e31dea5303985f02a9a047dfd314dde2eac207eb191ade45085992bd07a3,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pain-03-toothache-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pain-03-toothache-hamada,c7d3dd86308276e96d2037059c75330cd8d1d108fbb7347352be66a12ea54e85,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pain-04-chest and barf-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pain-04-chest and barf-hamada,12dc03eba1961f16945568ce2711d1613558ff2d384c29ee8961da6554c02cd8,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pain-05-backache-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pain-05-backache-hamada,e9ebc663add002e3fafe3f4ab8d12c3d4f59f640ecbbef998fabf90ac679b688,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pain-06-muscleache-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pain-06-muscleache-hamada,48f214b67de3342efab771ed71a8a91cf692825ca68cbc78e5cc2a27edba358a,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pain-07-arthritic-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pain-07-arthritic-hamada,3b4dcab391ceb5a3db4ab34576f9909850fd4c4f188e0dd14d541588a7128d61,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-01-normal-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-01-normal-hamada,9700cbea564dfdcc344a0dfccf1c820c213002df4dcfa73f9f926ee2309d772f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-03-open leg-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-03-open leg-hamada,914a76dc135ff4600abea80105b3d469e9b6645c54ad00e1f4291b41a8941957,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-04-drank-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-04-drank-hamada,afd9474c5ac6d4a79001d4b8a2bde5372c7c894591161a74134bd1899838a16d,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-05-cross leg-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-05-cross leg-hamada,2fe99bc5b3b6b58cb94d4f2528eca9bad5ebb83aa5ed8f647319f0ce94465ded,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-06-hangon-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-06-hangon-hamada,cef24af9c51ed89271279ff0debabf5c78adbbfdecdc663bb4a527d5fc82acf8,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-07-pray cross-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-07-pray cross-hamada,c58a09d9e2d6c1b425b70b759198b5459fa8ba5a91e2b6a6481955de5f7a72f0,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-09-pray buddhism-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-09-pray buddhism-hamada,05386d4478b100537c233a8e7a4c96c15af4f902f9980f87796ce2167409af91,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-10-recall blackmagic-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-10-recall blackmagic-hamada,c30cfd9bebf6f100824a03617d9054bea010cffc124c5bd0ca4ab08c974df776,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-11-bended knees-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-11-bended knees-hamada,9c43ddb58de0ce00eb5df934262b27efb709abad2457361e6537f804526e9aff,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-12-body building-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-12-body building-hamada,3d85ec4e078fed6f722f694ebce6e6fafbaee1c189dacf8af3d57d476011d413,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3541,156,3541,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-13-model-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-13-model-hamada,c4d1938a34320eb54099af18470641a08b9f1c394280d0a1d3ce3e8fc997b88c,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-14-look up-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-14-look up-hamada,ed3c0b35558251d5a01836a499c3f7c491dbb2cdc1c5b623149d5d76bde4a079,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-15-look down-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-15-look down-hamada,5e2ab34d60d5f4704dc4813fdc50afe6ceb4b46b7558563aca08bb98cffe7e39,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-17-one leg-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-17-one leg-hamada,3893356ad44bab3f29bcd6b5c7cfb3019301068b53c3c83ab4963e6244c7258e,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-19-funny-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-19-funny-hamada,f306905df636bc02a61351fbc0da412f98352ff154df2f6422cd31e54743990d,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/pose-20-zombee-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,pose-20-zombee-hamada,cec53535f444c444fdbc7245997360790d5cf24ff74318fe952b1dcf2a41178a,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3571,156,3571,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-01-impolite-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-01-impolite-hamada,c8bf7af7362693ce6150b861ed839545216f7ac50c32be07bd64984f2068b127,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-02-chair-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-02-chair-hamada,6c68e2c6415757d8e6348386259811d6a1a212fc55b1a40b5f8df2070c55f7d6,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-03-chair back-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-03-chair back-hamada,2208d122b0975d1589242015fe99373d6a828a6eda094f783d7c92a891dcc455,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-04-chair elbow-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-04-chair elbow-hamada,a7962c9564edda34b72b945d6776e0d5cfdc0e4115ae0ddcad9064dd101ac904,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-05-straight-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-05-straight-hamada,d07c7c9a5b6aa3ccefe8ffc25be92ecb3cd3c90ea213249680ff2c11fcaf684d,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-09-squat down-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-09-squat down-hamada,2c311dce6b7ac1081708fb33325286878d57bfcde1fce7cbaa7f035e3e98b714,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-10-observe-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-10-observe-hamada,7cbf3585f8b0cf89c7b042d9bb29fb6be978694812c0a2b848a4e874e031de5f,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-13-applause-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-13-applause-hamada,72dac80acedceef4d44c4ebbeb1c73c1d3c3a878abc014b64b9070ae647f0363,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
Eyes_Japan_Dataset/hamada/sitdown_standup-14-hold chair-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,Eyes_Japan_Dataset::hamada,sitdown_standup-14-hold chair-hamada,ab26cfded47b2f8716040a3f0731c010e2d4afe3881ce6464cd6ea6df3683b2e,"[""betas"", ""dmpls"", ""gender"", ""mocap_framerate"", ""poses"", ""trans""]",3600,156,3600,3,120.0,male,ok,
