relative_path,tensor_relative_path,source_dataset,subject_id_candidate,identity,split,motion_id,gender,native_fps,native_frames,canonical_fps,canonical_frames,source_sha256,source_sha256_verified,body_model_sha256,dmpl_model_sha256,schema,coordinate_frame,valid_fraction,forward_method,travel_displacement_m,travel_path_length_m,travel_straightness,travel_linearity,lateral_hip_alignment,leg_length_m,conversion_fingerprint,status,error
BioMotionLab_NTroje/rub106/0017_lifting_light2_poses.npz,BioMotionLab_NTroje/rub106/0017_lifting_light2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0017_lifting_light2,female,120.0,806,30.0,202,c2d164b95230137cebd1e9a91875519bcc3c4620e923b8e89a435bb3d78fb431,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.5053059768617449,5.659782087889832,0.08928011167478375,0.9979164978588817,1.0,0.7524886727333069,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0018_lifting_heavy1_poses.npz,BioMotionLab_NTroje/rub106/0018_lifting_heavy1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0018_lifting_heavy1,female,120.0,1052,30.0,263,4be4e14901bed03837a64a165e88e20b84ecc604aeaa43295614f9cbdb3a588a,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.08955663226126925,6.451160309774938,0.013882251868019944,0.9990479292395175,1.0000000000000002,0.7532972097396851,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0019_lifting_heavy2_poses.npz,BioMotionLab_NTroje/rub106/0019_lifting_heavy2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0019_lifting_heavy2,female,120.0,1053,30.0,264,c8d302f0ca68ca249f38b415dd49df8c4dbccbd1f8c529452ca6020abdf02c7f,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.20431276114820252,5.92897941878385,0.03446002198977292,0.9974027677786997,1.0,0.7540016770362854,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0020_catching_and_throwing_poses.npz,BioMotionLab_NTroje/rub106/0020_catching_and_throwing_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0020_catching_and_throwing,female,120.0,2613,30.0,654,21f66d2596c0f650013f6578bc80f4925d5bb1cd9999398ac8bf805967e4593b,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.024927572955571454,0.9133528843714067,0.027292378862664085,0.8891856412137655,1.0000000000000002,0.747836172580719,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0021_throwing_hard1_poses.npz,BioMotionLab_NTroje/rub106/0021_throwing_hard1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0021_throwing_hard1,female,120.0,515,30.0,129,42bd4d96c23c466ac0015c964f7ee8209038764f81afa56f1fb89ed78d0cb59e,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.015092876827142774,0.3205078344065559,0.04709050827131374,0.8490490600426286,0.9999999999999999,0.7487220764160156,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0022_throwing_hard2_poses.npz,BioMotionLab_NTroje/rub106/0022_throwing_hard2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0022_throwing_hard2,female,120.0,562,30.0,141,d15d84f2843be27fca744e39b5a1442ca687cf57135c006c98ea4032e86d3c1d,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.047830962865389536,0.3933426370472285,0.1216012665813457,0.8221229824261616,1.0,0.7478269338607788,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0023_throwing_hard3_poses.npz,BioMotionLab_NTroje/rub106/0023_throwing_hard3_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0023_throwing_hard3,female,120.0,624,30.0,156,f26cdc57ed9cd0d5871a4e8a7992a89708284f8067a8dd5c12bde9c71f5e238e,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.007845266215885048,0.32927703310521045,0.023825731609341646,0.888625049616872,0.9999999999999999,0.7487260103225708,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0024_kicking1_poses.npz,BioMotionLab_NTroje/rub106/0024_kicking1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0024_kicking1,female,120.0,692,30.0,173,ff96d2bdea38e34d8876b30ed5755ddcad2f9b0cb00d5d40ded1a1723c085a46,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.07286518831351109,0.48851556816606057,0.1491563279898218,0.8120031440041379,1.0,0.7511923909187317,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0025_kicking2_poses.npz,BioMotionLab_NTroje/rub106/0025_kicking2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0025_kicking2,female,120.0,427,30.0,107,6c47c727c8caf44714aeef7a36d9eee1a05420773a9f55e025d48e12ac27a01d,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.0504633598774597,0.29631730108396964,0.1703017666969082,0.6650492026735577,1.0,0.7491179704666138,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0026_circle_walk_poses.npz,BioMotionLab_NTroje/rub106/0026_circle_walk_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0026_circle_walk,female,120.0,1941,30.0,486,f4f383bbb1d18b5f2ca41a54540f401d895f26aa2f15da101a27109e2e3f53a3,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.4168561775286297,16.00666004881834,0.02604267075437785,0.5167449605533634,1.0,0.7520837187767029,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0027_jumping1_poses.npz,BioMotionLab_NTroje/rub106/0027_jumping1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0027_jumping1,female,120.0,436,30.0,109,9a3849386afc3ba769a9da9ae24dfaea0fff0c33d8222386b07fcc36ea878e18,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.09761393787207198,0.36506210900860614,0.26738994670567356,0.9320365853885554,1.0,0.7501541972160339,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0028_jumping2_poses.npz,BioMotionLab_NTroje/rub106/0028_jumping2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0028_jumping2,female,120.0,496,30.0,124,f5cb4fefe442578634e86772350cdbd1af3eaa2f4d1d014e0d64ae536ddea740,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.023713653844527487,0.479540555537755,0.04945077860606614,0.9632994189513165,1.0,0.750551164150238,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub106/0030_rom_poses.npz,BioMotionLab_NTroje/rub106/0030_rom_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub106,BioMotionLab_NTroje::rub106,validation,0030_rom,female,120.0,12563,30.0,3141,d231b8925afdd5729908970ce97e33f39992f823f893ee88204ca1402b62e019,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,1.4007324756339554,16.11784308039375,0.08690570249674724,0.5927203621346556,1.0,0.7574333548545837,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub108/0000_treadmill_norm_poses.npz,BioMotionLab_NTroje/rub108/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0000_treadmill_norm,male,120.0,3328,30.0,832,d1492acfce81378564e4b077edd60a8e480173cc24f4bffa5b7b118ffcb0261c,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.014855297945429424,3.251522933044674,0.004568720027916014,0.7640455718917569,1.0,0.7260555028915405,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0001_treadmill_fast_poses.npz,BioMotionLab_NTroje/rub108/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0001_treadmill_fast,male,120.0,2692,30.0,673,fb8e02fd6fff78e9f0d78ac399b75263d0597e825212dc0590520c90da5ab87e,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.04064635502237355,2.919965115796949,0.013920150895802706,0.7151584437641614,1.0,0.7275972366333008,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0002_treadmill_slow_poses.npz,BioMotionLab_NTroje/rub108/0002_treadmill_slow_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0002_treadmill_slow,male,120.0,2756,30.0,689,f0e452def4f1bc2cf1a1053cdc531ae57d85044786de488af2b2ff1071e79a1c,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.003612777740482891,2.4360687886111805,0.0014830360116975844,0.5832644813537645,1.0,0.7256386876106262,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0003_treadmill_jog_poses.npz,BioMotionLab_NTroje/rub108/0003_treadmill_jog_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0003_treadmill_jog,male,120.0,4600,30.0,1150,b0b39435622584154b3754218982c9e915eb4a33064bf59e1bb2f9cbe71ab3ea,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.01116469720716422,4.5283995126537455,0.002465484146433328,0.6088508441789349,1.0,0.7312862873077393,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0004_motorcycle_poses.npz,BioMotionLab_NTroje/rub108/0004_motorcycle_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0004_motorcycle,male,120.0,474,30.0,119,90dac7aecbe34e9f48d2070e00a5a35817a0ca36ee64c51a13e410fd995e0fcc,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.012967879754098736,0.03990133157030855,0.32499867156685114,0.9400665175975386,1.0,0.7331521511077881,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0005_normal_walk1_poses.npz,BioMotionLab_NTroje/rub108/0005_normal_walk1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0005_normal_walk1,male,120.0,500,30.0,125,affa28c6ddb1d61ae977458c8960611829316908d4fcee0dc0d5e65bd0a6635e,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.011388310794884011,0.576607700561919,0.01975053538790032,0.5641852089404314,1.0000000000000002,0.7279553413391113,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0007_normal_walk3_poses.npz,BioMotionLab_NTroje/rub108/0007_normal_walk3_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0007_normal_walk3,male,120.0,500,30.0,125,f25b0b4985d4f9d7c55f03ae5158b97fd99926181a7426e242ea1a50527b40c7,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.02806372297028367,0.5911533949359058,0.047472827206424824,0.6509404259901415,1.0,0.7284334897994995,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0008_normal_walk4_poses.npz,BioMotionLab_NTroje/rub108/0008_normal_walk4_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0008_normal_walk4,male,120.0,493,30.0,124,66d86a05dfd1366173a3be1d985c1bf3ce9b8116f501fd28c01da9a33a82dbd3,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.004889473118306448,0.5272492681287588,0.009273551266670316,0.5444275941847382,1.0,0.7275409698486328,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0010_normal_jog2_poses.npz,BioMotionLab_NTroje/rub108/0010_normal_jog2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0010_normal_jog2,male,120.0,176,30.0,44,d2d8f4e0dddad19218f22cb2a700e0a5323f747316d3d02f2be73eec3685efc8,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.02002965880889156,0.20426219628847192,0.09805856968562315,0.7204845515550781,1.0,0.7324700951576233,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0012_normal_jog4_poses.npz,BioMotionLab_NTroje/rub108/0012_normal_jog4_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0012_normal_jog4,male,120.0,251,30.0,63,294736bd4c7744c63cab79a7fc2c43ce6cca4d333f719cc87ebe2c1520970685,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.010212784475671135,0.30309705636298107,0.03369476628450186,0.6267108539104415,1.0000000000000002,0.7334787845611572,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0013_knocking1_poses.npz,BioMotionLab_NTroje/rub108/0013_knocking1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0013_knocking1,male,120.0,868,30.0,217,db0480b9f0ebc0c631d07de436af50e9fd55d0efc18cfcc60fface63c282cb9f,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.7717798521985453,5.250041015565763,0.14700453766176444,0.9979204466730198,1.0,0.7283343076705933,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0014_knocking2_poses.npz,BioMotionLab_NTroje/rub108/0014_knocking2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0014_knocking2,male,120.0,920,30.0,230,08f44c88a64fe8b279028e453aefb3be19fffed7c17d9e107a6e79b1ba3492e5,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.764278571194959,5.626206815514644,0.13584260164191075,0.9946672107221256,1.0,0.727344274520874,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0015_sitting1_poses.npz,BioMotionLab_NTroje/rub108/0015_sitting1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0015_sitting1,male,120.0,1392,30.0,348,825f75ab9217c2326451f76e4e6a92f5558b1b8d77c318aa17a502432cbf8bb0,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.25167726911830435,6.998920514644135,0.03595944097260562,0.9993184749495957,1.0000000000000002,0.7294818162918091,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0016_sitting2_poses.npz,BioMotionLab_NTroje/rub108/0016_sitting2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0016_sitting2,male,120.0,1628,30.0,407,8ccb79e5459c908d26708a6bc072ddb64709521843f2559e14ebad57dbbbae3e,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.19857670310781633,7.3598151763907715,0.026981207863048223,0.9995524743950093,1.0,0.7289753556251526,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0017_lifting_light1_poses.npz,BioMotionLab_NTroje/rub108/0017_lifting_light1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0017_lifting_light1,male,120.0,1022,30.0,256,df0b2d487194b4cba000321489a126b8c0691fa2e51a435f121655f9b1da2b5c,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.27862238725584365,6.196238553874965,0.044966375137639035,0.9993131681852262,1.0,0.7283545732498169,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0018_lifting_light2_poses.npz,BioMotionLab_NTroje/rub108/0018_lifting_light2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0018_lifting_light2,male,120.0,1000,30.0,250,f9e0737a42d5c8a23d0e3057c2e7073c899cce730f45ad00f643bbd57e54b20d,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.30691590474490593,5.87154907278159,0.05227170903972492,0.9981493116741788,1.0,0.7289144992828369,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje/rub108/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0019_lifting_heavy1,male,120.0,1101,30.0,276,127e4c78f3ca9e8ed9ee1024d186dee8edf7ce7a2d3ba78a9c292235ad2e78d2,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.2913918246150706,5.944613794457025,0.049017788991906425,0.9964179231817681,1.0,0.7290211915969849,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0020_lifting_heavy2_poses.npz,BioMotionLab_NTroje/rub108/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0020_lifting_heavy2,male,120.0,1111,30.0,278,075abcfbe9c6a25c8919d8ab526c17fcdc742a6cbbb21eeba5a12dab949d01e5,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.13842807540400345,6.026307804896705,0.022970628100264488,0.9976695574440742,1.0,0.7315438985824585,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0021_throwing_hard1_poses.npz,BioMotionLab_NTroje/rub108/0021_throwing_hard1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0021_throwing_hard1,male,120.0,420,30.0,105,6560aeb3e127a1986dcc85e750123c22682ad2ff634002c0808509f0dc916212,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.015572413465809317,0.32053856644650325,0.04858202754958754,0.5970878491534615,1.0,0.7315102219581604,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub108/0023_throwing_hard3_poses.npz,BioMotionLab_NTroje/rub108/0023_throwing_hard3_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub108,BioMotionLab_NTroje::rub108,train,0023_throwing_hard3,male,120.0,502,30.0,126,426626cfed8d8addaa1088361aea16638d51172e3aa57c90c2e2d8c841488b45,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.07964830397654668,0.3717052751179226,0.21427811039614234,0.7265047946328147,1.0000000000000002,0.7300707101821899,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
