method,split,seed,extractor,evidence_status,person_id,left_right_nle,endpoint,scale_policy,pair,condition
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.01106587899990612,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.008995912593274112,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.010846455344618318,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.010506242932571025,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.009492856907835676,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.007892699293865631,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.020022967785622243,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.006631294311424882,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.01053527771059672,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.011788694857490168,all_valid_synthetic,window_median_reference,hip,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.015679919179840383,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.009738491367000161,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0113662079233986,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.014737477277114268,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.0146835666158251,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.009688400226168143,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.011073549582238518,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.010167596955952412,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.00974536061790528,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.009608955277861137,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.009453454444184781,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.009607562252688169,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.021803692574950864,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.00822212631717615,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.010977362996175688,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.009027587746706481,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.010808713410478694,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.010421292788928744,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.009564377623058243,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.007936902449673568,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.0201591194398299,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.006670434454495544,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.010570533433281775,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.011706830917407282,all_valid_synthetic,window_median_reference,hip,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.015758406399056964,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.04522336964529817,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.028693462967741827,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.03152978087328495,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.0352928840877964,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.0305633448568573,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.030155975231387723,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.04622985996995728,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.030772973811881307,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.046286403488943584,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.02922913123477105,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.02933178584147536,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.04102449104117258,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.030244477395485365,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.027650981218773994,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.04583028052302098,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.027760430901303146,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.0471514812728212,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.03026245954515739,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.029529211263030042,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.039693850909018114,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.03230888828596894,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.02904664285193375,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.0477877139032795,all_valid_synthetic,window_median_reference,hip,all_conditions
smoothnet,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.03128445111639158,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.008737825736496231,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.013203977399047006,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.015053301737600019,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.01538396987947102,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.009856301254134614,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.011465068608152724,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.009357725906201594,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.009610950212123876,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.009211050699058762,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.009057210338724144,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.007824121046147912,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.01901248037192503,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.006402046718455712,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.0095922139845598,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.009686679368306694,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.008470350519860706,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.009408084231374812,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.011287193484943895,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.009529974500511544,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.021720268055402482,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.007284282728468731,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.010951756974194987,all_valid_synthetic,window_median_reference,hip,all_conditions
static,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.009916324889856257,all_valid_synthetic,window_median_reference,hip,all_conditions
