window_id,sequence_index,tensor_relative_path,identity,split,start_frame,window_frames
4240:448,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,448,64
4240:480,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,480,64
4240:512,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,512,64
4240:544,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,544,64
4240:576,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,576,64
4240:608,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,608,64
4240:640,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,640,64
4240:672,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,672,64
4240:704,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,704,64
4240:736,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,736,64
4240:768,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,768,64
4240:800,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,800,64
4240:832,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,832,64
4240:836,4240,Eyes_Japan_Dataset/shiono/accident-03-damage head-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,836,64
4241:0,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,0,64
4241:32,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,32,64
4241:64,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,64,64
4241:96,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,96,64
4241:128,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,128,64
4241:160,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,160,64
4241:192,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,192,64
4241:224,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,224,64
4241:256,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,256,64
4241:288,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,288,64
4241:320,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,320,64
4241:352,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,352,64
4241:384,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,384,64
4241:416,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,416,64
4241:448,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,448,64
4241:480,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,480,64
4241:512,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,512,64
4241:544,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,544,64
4241:576,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,576,64
4241:608,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,608,64
4241:640,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,640,64
4241:672,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,672,64
4241:704,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,704,64
4241:736,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,736,64
4241:768,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,768,64
4241:800,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,800,64
4241:832,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,832,64
4241:836,4241,Eyes_Japan_Dataset/shiono/accident-04-damage right leg-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,836,64
4242:0,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,0,64
4242:32,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,32,64
4242:64,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,64,64
4242:96,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,96,64
4242:128,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,128,64
4242:160,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,160,64
4242:192,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,192,64
4242:224,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,224,64
4242:256,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,256,64
4242:288,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,288,64
4242:320,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,320,64
4242:352,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,352,64
4242:384,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,384,64
4242:416,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,416,64
4242:448,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,448,64
4242:480,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,480,64
4242:512,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,512,64
4242:544,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,544,64
4242:576,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,576,64
4242:608,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,608,64
4242:640,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,640,64
4242:672,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,672,64
4242:704,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,704,64
4242:736,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,736,64
4242:768,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,768,64
4242:800,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,800,64
4242:832,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,832,64
4242:836,4242,Eyes_Japan_Dataset/shiono/accident-13-damage back-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,836,64
4243:0,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,0,64
4243:32,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,32,64
4243:64,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,64,64
4243:96,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,96,64
4243:128,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,128,64
4243:160,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,160,64
4243:192,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,192,64
4243:224,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,224,64
4243:256,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,256,64
4243:288,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,288,64
4243:320,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,320,64
4243:352,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,352,64
4243:384,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,384,64
4243:416,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,416,64
4243:448,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,448,64
4243:480,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,480,64
4243:512,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,512,64
4243:544,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,544,64
4243:576,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,576,64
4243:608,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,608,64
4243:640,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,640,64
4243:672,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,672,64
4243:704,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,704,64
4243:736,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,736,64
4243:768,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,768,64
4243:800,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,800,64
4243:832,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,832,64
4243:836,4243,Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,836,64
4244:0,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,0,64
4244:32,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,32,64
4244:64,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,64,64
4244:96,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,96,64
4244:128,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,128,64
4244:160,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,160,64
4244:192,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,192,64
4244:224,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,224,64
4244:256,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,256,64
4244:288,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,288,64
4244:320,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,320,64
4244:352,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,352,64
4244:384,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,384,64
4244:416,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,416,64
4244:448,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,448,64
4244:480,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,480,64
4244:512,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,512,64
4244:544,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,544,64
4244:576,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,576,64
4244:608,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,608,64
4244:640,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,640,64
4244:672,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,672,64
4244:704,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,704,64
4244:736,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,736,64
4244:768,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,768,64
4244:800,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,800,64
4244:832,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,832,64
4244:836,4244,Eyes_Japan_Dataset/shiono/gesture_etc-03-set 3-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,836,64
4245:0,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,0,64
4245:32,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,32,64
4245:64,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,64,64
4245:96,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,96,64
4245:128,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,128,64
4245:160,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,160,64
4245:192,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,192,64
4245:224,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,224,64
4245:256,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,256,64
4245:288,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,288,64
4245:320,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,320,64
4245:352,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,352,64
4245:384,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,384,64
4245:416,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,416,64
4245:448,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,448,64
4245:480,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,480,64
4245:512,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,512,64
4245:544,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,544,64
4245:576,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,576,64
4245:608,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,608,64
4245:640,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,640,64
4245:672,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,672,64
4245:704,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,704,64
4245:736,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,736,64
4245:768,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,768,64
4245:800,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,800,64
4245:832,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,832,64
4245:836,4245,Eyes_Japan_Dataset/shiono/gesture_etc-05-touch nose-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,836,64
4246:0,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,0,64
4246:32,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,32,64
4246:64,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,64,64
4246:96,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,96,64
4246:128,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,128,64
4246:160,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,160,64
4246:192,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,192,64
4246:224,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,224,64
4246:256,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,256,64
4246:288,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,288,64
4246:320,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,320,64
4246:352,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,352,64
4246:384,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,384,64
4246:416,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,416,64
4246:448,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,448,64
4246:480,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,480,64
4246:512,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,512,64
4246:544,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,544,64
4246:576,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,576,64
4246:608,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,608,64
4246:640,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,640,64
4246:672,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,672,64
4246:704,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,704,64
4246:736,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,736,64
4246:768,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,768,64
4246:800,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,800,64
4246:832,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,832,64
4246:836,4246,Eyes_Japan_Dataset/shiono/gesture_etc-07-over stretch-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,836,64
4247:0,4247,Eyes_Japan_Dataset/shiono/gesture_etc-10-snip nail-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,0,64
4247:32,4247,Eyes_Japan_Dataset/shiono/gesture_etc-10-snip nail-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,32,64
4247:64,4247,Eyes_Japan_Dataset/shiono/gesture_etc-10-snip nail-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,64,64
4247:96,4247,Eyes_Japan_Dataset/shiono/gesture_etc-10-snip nail-shiono_core11.npz,Eyes_Japan_Dataset::shiono,train,96,64
